Teacher_ID,Region,Age,Years_Experience,Educational_Attainment,Major_Specialization,Subject_Taught,Certification_Level,Fragility_Indicator
2026-STAR-2653,Region VIII,33,11,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-2654,Region VIII,30,1,Bachelor of Secondary Education,Physics,Physics,Level 1,Low
2026-STAR-2655,Region III,29,8,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-2656,BARMM,30,4,Master of Arts in Ed,Mathematics,Mathematics,Level 1,Low
2026-STAR-2657,Region I,53,9,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2658,Region I,57,20,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-2659,Region VIII,22,4,Master of Arts in Ed,General Science,Chemistry,Level 1,High
2026-STAR-2660,Region VII,27,17,PhD STEM,Physics,Chemistry,Level 1,High
2026-STAR-2661,Region IV-A,49,13,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-2662,Region III,46,23,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-2663,Region IV-A,59,16,PhD STEM,General Science,Mathematics,Level 1,High
2026-STAR-2664,Region III,47,10,BS Science,Physics,Physics,Level 3,Low
2026-STAR-2665,Region I,41,5,Master of Arts in Ed,Mathematics,General Science,Level 1,High
2026-STAR-2666,Region IV-A,32,18,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-2667,Region VII,48,14,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-2668,BARMM,33,5,Bachelor of Secondary Education,Biology,Physics,Level 1,High
2026-STAR-2669,BARMM,40,1,Bachelor of Secondary Education,Physics,Physics,Level 1,Low
2026-STAR-2670,Region VII,41,13,BS Science,Physics,Physics,Level 3,Low
2026-STAR-2671,Region VIII,35,8,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-2672,Region IV-A,49,16,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-2673,Region III,44,23,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-2674,NCR,58,33,Bachelor of Secondary Education,Physics,Biology,Level 1,High
2026-STAR-2675,Region VIII,23,8,Master of Arts in Ed,General Science,Physics,Level 1,High
2026-STAR-2676,Region VIII,32,1,Master of Arts in Ed,Chemistry,Chemistry,Level 1,Low
2026-STAR-2677,Region III,27,10,BS Science,General Science,General Science,Level 2,Low
2026-STAR-2678,Region VIII,28,1,Master of Arts in Ed,Mathematics,Biology,Level 1,High
2026-STAR-2679,NCR,57,15,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-2680,Region III,48,15,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2681,BARMM,31,5,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-2682,Region VIII,35,3,PhD STEM,Chemistry,Physics,Level 1,High
2026-STAR-2683,Region VIII,22,10,Bachelor of Secondary Education,General Science,Biology,Level 1,High
2026-STAR-2684,Region VIII,24,7,Bachelor of Secondary Education,Physics,Biology,Level 1,High
2026-STAR-2685,Region III,32,17,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-2686,Region IV-A,37,16,PhD STEM,Chemistry,Physics,Level 1,High
2026-STAR-2687,Region VIII,39,2,PhD STEM,General Science,General Science,Level 1,Low
2026-STAR-2688,Region III,26,12,BS Science,Physics,Physics,Level 3,Low
2026-STAR-2689,Region VII,47,22,PhD STEM,Physics,Chemistry,Level 1,High
2026-STAR-2690,NCR,53,33,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-2691,Region III,30,18,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-2692,NCR,50,25,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-2693,Region VII,26,6,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-2694,NCR,39,9,PhD STEM,Physics,Biology,Level 1,High
2026-STAR-2695,Region I,34,10,BS Science,Physics,Physics,Level 2,Low
2026-STAR-2696,NCR,59,27,BS Science,General Science,General Science,Level 2,Low
2026-STAR-2697,Region VIII,27,1,Bachelor of Secondary Education,Biology,Biology,Level 1,Low
2026-STAR-2698,Region I,26,15,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-2699,Region I,51,10,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2700,NCR,55,22,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2701,Region III,34,10,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-2702,Region VII,57,11,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-2703,NCR,56,30,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-2704,Region VII,42,29,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2705,NCR,57,29,BS Science,Biology,Biology,Level 2,Low
2026-STAR-2706,BARMM,38,8,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-2707,Region I,43,12,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-2708,BARMM,27,2,PhD STEM,Mathematics,Mathematics,Level 1,Low
2026-STAR-2709,BARMM,41,3,Master of Arts in Ed,Physics,Physics,Level 1,Low
2026-STAR-2710,Region IV-A,31,32,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-2711,Region VII,53,32,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2712,Region III,44,8,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-2713,Region VII,30,5,PhD STEM,Chemistry,Physics,Level 1,High
2026-STAR-2714,Region IV-A,50,24,Bachelor of Secondary Education,Mathematics,Physics,Level 1,High
2026-STAR-2715,Region IV-A,34,8,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-2716,BARMM,28,5,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-2717,NCR,46,29,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-2718,NCR,27,33,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-2719,Region VII,31,29,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-2720,Region IV-A,36,6,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2721,Region III,48,18,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2722,Region I,56,24,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-2723,NCR,58,27,Master of Arts in Ed,General Science,Physics,Level 1,High
2026-STAR-2724,NCR,50,29,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-2725,Region III,54,8,BS Science,Physics,Physics,Level 3,Low
2026-STAR-2726,Region VII,55,33,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2727,Region III,56,20,BS Science,Chemistry,General Science,Level 1,High
2026-STAR-2728,NCR,47,22,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-2729,Region VII,48,27,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-2730,BARMM,25,11,Master of Arts in Ed,Biology,General Science,Level 1,High
2026-STAR-2731,Region III,47,32,PhD STEM,General Science,Mathematics,Level 1,High
2026-STAR-2732,Region I,44,12,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-2733,Region VII,27,33,BS Science,Biology,Biology,Level 2,Low
2026-STAR-2734,Region VII,31,12,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-2735,Region VIII,38,3,Bachelor of Secondary Education,Biology,General Science,Level 1,High
2026-STAR-2736,BARMM,28,2,PhD STEM,Biology,Physics,Level 1,High
2026-STAR-2737,Region I,26,7,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2738,BARMM,31,7,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2739,NCR,59,25,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-2740,BARMM,26,5,Bachelor of Secondary Education,Mathematics,Physics,Level 1,High
2026-STAR-2741,Region I,29,34,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-2742,Region VII,27,26,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-2743,Region VII,38,15,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-2744,NCR,41,31,PhD STEM,Physics,Chemistry,Level 1,High
2026-STAR-2745,Region I,28,11,PhD STEM,General Science,Chemistry,Level 1,High
2026-STAR-2746,NCR,30,25,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-2747,Region VIII,25,8,PhD STEM,Mathematics,Physics,Level 1,High
2026-STAR-2748,NCR,28,25,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-2749,BARMM,33,10,PhD STEM,Biology,General Science,Level 1,High
2026-STAR-2750,Region IV-A,35,13,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-2751,Region IV-A,44,29,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2752,NCR,56,25,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-2753,Region VIII,41,4,Master of Arts in Ed,General Science,General Science,Level 1,Low
2026-STAR-2754,Region III,49,31,Bachelor of Secondary Education,Chemistry,Mathematics,Level 1,High
2026-STAR-2755,NCR,41,33,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-2756,Region III,49,18,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-2757,Region VIII,39,5,PhD STEM,Chemistry,General Science,Level 1,High
2026-STAR-2758,Region III,50,7,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-2759,Region I,47,16,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-2760,Region III,39,10,BS Science,Physics,Physics,Level 2,Low
2026-STAR-2761,Region III,38,15,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-2762,Region VII,58,19,PhD STEM,Chemistry,Mathematics,Level 1,High
2026-STAR-2763,Region VIII,25,5,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-2764,Region III,35,25,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-2765,Region IV-A,57,34,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-2766,Region III,58,9,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-2767,Region III,39,22,BS Science,Physics,Biology,Level 1,High
2026-STAR-2768,Region IV-A,47,22,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-2769,Region I,38,19,BS Science,General Science,General Science,Level 3,Low
2026-STAR-2770,Region IV-A,37,26,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-2771,Region VII,50,20,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-2772,Region I,33,20,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-2773,Region III,38,6,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-2774,Region I,38,34,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-2775,BARMM,25,1,PhD STEM,General Science,General Science,Level 1,Low
2026-STAR-2776,BARMM,35,10,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2777,Region I,30,12,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-2778,Region IV-A,55,32,BS Science,General Science,General Science,Level 2,Low
2026-STAR-2779,Region VII,35,5,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-2780,Region I,40,34,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-2781,NCR,27,29,BS Science,Biology,Biology,Level 2,Low
2026-STAR-2782,Region III,39,7,PhD STEM,Chemistry,General Science,Level 1,High
2026-STAR-2783,Region IV-A,50,19,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-2784,Region III,44,26,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-2785,NCR,32,25,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-2786,Region III,58,14,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-2787,Region I,33,12,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-2788,Region I,55,29,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-2789,Region I,30,26,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-2790,Region III,54,33,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-2791,Region VII,54,24,PhD STEM,Chemistry,General Science,Level 1,High
2026-STAR-2792,Region I,41,10,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-2793,Region VII,27,32,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-2794,Region IV-A,35,31,BS Science,General Science,General Science,Level 3,Low
2026-STAR-2795,Region VIII,35,10,BS Science,Physics,Biology,Level 1,High
2026-STAR-2796,Region III,50,6,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-2797,Region VII,32,18,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-2798,BARMM,38,7,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-2799,BARMM,36,1,PhD STEM,Mathematics,Mathematics,Level 1,Low
2026-STAR-2800,Region VIII,28,2,BS Science,General Science,Biology,Level 1,High
2026-STAR-2801,Region III,40,18,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-2802,NCR,37,30,PhD STEM,Chemistry,Mathematics,Level 1,High
2026-STAR-2803,BARMM,29,1,PhD STEM,Physics,Physics,Level 1,Low
2026-STAR-2804,BARMM,39,11,BS Science,Physics,Chemistry,Level 1,High
2026-STAR-2805,Region I,29,16,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-2806,Region VII,39,11,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-2807,Region III,55,33,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-2808,BARMM,28,6,PhD STEM,Physics,Biology,Level 1,High
2026-STAR-2809,Region VIII,43,10,Bachelor of Secondary Education,Chemistry,Physics,Level 1,High
2026-STAR-2810,Region VIII,29,6,BS Science,General Science,Biology,Level 1,High
2026-STAR-2811,Region VIII,34,7,BS Science,Biology,Chemistry,Level 1,High
2026-STAR-2812,BARMM,22,4,BS Science,Chemistry,Chemistry,Level 1,Low
2026-STAR-2813,NCR,51,10,Bachelor of Secondary Education,Chemistry,Biology,Level 1,High
2026-STAR-2814,NCR,53,20,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-2815,NCR,29,16,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-2816,NCR,55,18,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-2817,Region IV-A,52,33,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-2818,NCR,46,17,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-2819,Region I,26,12,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2820,Region I,27,34,PhD STEM,Mathematics,Physics,Level 1,High
2026-STAR-2821,Region VII,50,21,BS Science,Physics,Physics,Level 3,Low
2026-STAR-2822,Region I,55,7,Bachelor of Secondary Education,Biology,General Science,Level 1,High
2026-STAR-2823,Region VII,43,14,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-2824,Region VII,50,6,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-2825,BARMM,26,3,Master of Arts in Ed,Physics,Physics,Level 1,Low
2026-STAR-2826,BARMM,29,3,Bachelor of Secondary Education,General Science,General Science,Level 1,Low
2026-STAR-2827,Region IV-A,55,34,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-2828,Region III,43,9,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-2829,Region IV-A,30,16,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-2830,Region I,48,7,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-2831,Region IV-A,59,27,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2832,BARMM,23,3,Bachelor of Secondary Education,Physics,Physics,Level 1,Low
2026-STAR-2833,NCR,26,21,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-2834,BARMM,27,9,BS Science,General Science,General Science,Level 3,Low
2026-STAR-2835,Region I,28,31,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-2836,Region III,43,27,BS Science,Physics,Physics,Level 2,Low
2026-STAR-2837,Region VIII,44,5,PhD STEM,Biology,General Science,Level 1,High
2026-STAR-2838,Region VIII,36,6,Bachelor of Secondary Education,Chemistry,Physics,Level 1,High
2026-STAR-2839,NCR,46,19,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-2840,Region III,26,31,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-2841,Region VII,28,20,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-2842,Region VII,32,10,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-2843,BARMM,33,5,Master of Arts in Ed,Biology,General Science,Level 1,High
2026-STAR-2844,Region I,31,26,Master of Arts in Ed,Physics,Chemistry,Level 1,High
2026-STAR-2845,Region VIII,44,7,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-2846,NCR,27,6,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-2847,Region VII,31,24,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-2848,Region I,47,5,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2849,BARMM,39,4,BS Science,Biology,Mathematics,Level 1,High
2026-STAR-2850,Region VII,39,20,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-2851,NCR,37,25,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-2852,Region III,39,23,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-2853,Region III,47,12,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-2854,NCR,50,16,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-2855,Region III,50,22,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-2856,BARMM,29,1,BS Science,Biology,Biology,Level 1,Low
2026-STAR-2857,Region VIII,44,4,Master of Arts in Ed,Mathematics,Chemistry,Level 1,High
2026-STAR-2858,Region VII,53,12,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-2859,Region VIII,37,11,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-2860,Region III,26,9,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-2861,Region VIII,30,6,BS Science,Physics,Biology,Level 1,High
2026-STAR-2862,BARMM,42,9,PhD STEM,Physics,Mathematics,Level 1,High
2026-STAR-2863,Region VIII,41,7,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-2864,Region I,54,32,BS Science,General Science,General Science,Level 2,Low
2026-STAR-2865,BARMM,23,3,Master of Arts in Ed,General Science,Mathematics,Level 1,High
2026-STAR-2866,Region IV-A,46,22,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-2867,Region III,57,30,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-2868,Region VIII,35,10,BS Science,General Science,General Science,Level 2,Low
2026-STAR-2869,BARMM,37,5,PhD STEM,Physics,Biology,Level 1,High
2026-STAR-2870,NCR,52,34,BS Science,Physics,Physics,Level 2,Low
2026-STAR-2871,Region VII,53,31,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-2872,Region VII,28,6,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2873,Region IV-A,54,7,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-2874,BARMM,31,8,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2875,BARMM,24,5,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-2876,NCR,44,28,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-2877,Region IV-A,48,32,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-2878,Region VII,49,11,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-2879,Region III,35,13,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-2880,Region III,49,19,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2881,NCR,39,28,BS Science,Mathematics,General Science,Level 1,High
2026-STAR-2882,Region IV-A,33,14,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-2883,Region I,46,34,BS Science,Chemistry,Physics,Level 1,High
2026-STAR-2884,Region III,39,15,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-2885,Region I,55,22,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-2886,Region III,49,21,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-2887,Region IV-A,28,33,BS Science,Biology,Biology,Level 2,Low
2026-STAR-2888,Region IV-A,35,31,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-2889,Region I,52,10,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-2890,Region VIII,30,4,PhD STEM,Physics,Mathematics,Level 1,High
2026-STAR-2891,BARMM,26,7,Master of Arts in Ed,Physics,Mathematics,Level 1,High
2026-STAR-2892,BARMM,34,3,BS Science,Chemistry,General Science,Level 1,High
2026-STAR-2893,Region VII,38,5,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-2894,Region III,28,22,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-2895,BARMM,27,5,PhD STEM,Biology,Chemistry,Level 1,High
2026-STAR-2896,NCR,34,30,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-2897,Region IV-A,28,15,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2898,NCR,54,11,PhD STEM,Chemistry,Physics,Level 1,High
2026-STAR-2899,Region IV-A,25,26,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2900,NCR,58,18,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2901,Region III,56,20,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-2902,NCR,50,20,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-2903,BARMM,26,2,Master of Arts in Ed,Biology,Mathematics,Level 1,High
2026-STAR-2904,Region III,55,20,BS Science,Physics,Physics,Level 2,Low
2026-STAR-2905,Region III,57,7,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-2906,NCR,58,22,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2907,Region VIII,39,11,PhD STEM,General Science,Biology,Level 1,High
2026-STAR-2908,BARMM,39,9,Master of Arts in Ed,Physics,Mathematics,Level 1,High
2026-STAR-2909,Region VIII,23,4,PhD STEM,Chemistry,Mathematics,Level 1,High
2026-STAR-2910,Region IV-A,39,33,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-2911,Region VIII,28,11,PhD STEM,General Science,Mathematics,Level 1,High
2026-STAR-2912,Region VIII,25,9,Master of Arts in Ed,General Science,Mathematics,Level 1,High
2026-STAR-2913,Region III,28,26,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-2914,BARMM,32,5,BS Science,Physics,Biology,Level 1,High
2026-STAR-2915,NCR,59,15,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-2916,Region VIII,27,10,PhD STEM,Biology,Chemistry,Level 1,High
2026-STAR-2917,NCR,44,14,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-2918,Region VII,30,6,BS Science,General Science,Biology,Level 1,High
2026-STAR-2919,NCR,28,6,Bachelor of Secondary Education,Physics,General Science,Level 1,High
2026-STAR-2920,Region VII,53,22,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-2921,Region VIII,43,11,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2922,BARMM,27,1,Master of Arts in Ed,Biology,Mathematics,Level 1,High
2026-STAR-2923,Region VIII,43,7,PhD STEM,General Science,Biology,Level 1,High
2026-STAR-2924,BARMM,26,5,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2925,BARMM,44,6,Master of Arts in Ed,Physics,Biology,Level 1,High
2026-STAR-2926,Region VII,50,18,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-2927,Region I,28,22,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-2928,Region I,37,27,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-2929,Region I,32,16,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-2930,Region IV-A,59,6,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-2931,NCR,45,30,BS Science,General Science,General Science,Level 2,Low
2026-STAR-2932,Region IV-A,34,22,BS Science,Mathematics,General Science,Level 1,High
2026-STAR-2933,Region III,27,16,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-2934,NCR,46,23,PhD STEM,Mathematics,General Science,Level 1,High
2026-STAR-2935,Region IV-A,45,26,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-2936,Region VIII,42,5,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-2937,Region VIII,26,4,Bachelor of Secondary Education,Biology,Chemistry,Level 1,High
2026-STAR-2938,Region I,41,25,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-2939,Region VIII,36,3,Master of Arts in Ed,Physics,Chemistry,Level 1,High
2026-STAR-2940,Region VIII,35,5,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-2941,Region VIII,30,10,BS Science,Physics,Physics,Level 3,Low
2026-STAR-2942,BARMM,24,8,BS Science,Physics,Physics,Level 3,Low
2026-STAR-2943,BARMM,42,4,PhD STEM,Chemistry,General Science,Level 1,High
2026-STAR-2944,Region IV-A,47,27,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-2945,BARMM,31,1,Bachelor of Secondary Education,Biology,Mathematics,Level 1,High
2026-STAR-2946,Region I,43,33,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-2947,Region IV-A,59,21,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-2948,BARMM,24,1,PhD STEM,Physics,Physics,Level 1,Low
2026-STAR-2949,Region I,54,30,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-2950,Region I,51,21,Bachelor of Secondary Education,Biology,General Science,Level 1,High
2026-STAR-2951,Region III,25,20,PhD STEM,Mathematics,General Science,Level 1,High
2026-STAR-2952,Region VII,49,26,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-2953,NCR,47,14,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2954,Region III,56,23,Master of Arts in Ed,Biology,Mathematics,Level 1,High
2026-STAR-2955,Region III,59,5,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-2956,Region VIII,34,1,BS Science,General Science,General Science,Level 1,Low
2026-STAR-2957,Region IV-A,40,8,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-2958,Region VII,31,33,PhD STEM,Biology,Biology,Level 2,Low
