Teacher_ID,Region,Age,Years_Experience,Educational_Attainment,Major_Specialization,Subject_Taught,Certification_Level,Fragility_Indicator
2026-STAR-2605,Region VIII,37,5,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-2606,Region VII,38,17,BS Science,General Science,General Science,Level 2,Low
2026-STAR-2607,Region IV-A,54,22,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-2608,Region VIII,38,4,PhD STEM,Biology,Biology,Level 1,Low
2026-STAR-2609,Region VIII,31,6,PhD STEM,Biology,Physics,Level 1,High
2026-STAR-2610,Region VIII,38,7,PhD STEM,Physics,Mathematics,Level 1,High
2026-STAR-2611,Region IV-A,54,16,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-2612,Region VIII,26,3,BS Science,Physics,General Science,Level 1,High
2026-STAR-2613,Region IV-A,39,7,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-2614,Region VII,53,6,Master of Arts in Ed,Biology,Physics,Level 1,High
2026-STAR-2615,Region IV-A,53,26,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2616,NCR,51,7,Bachelor of Secondary Education,Biology,Mathematics,Level 1,High
2026-STAR-2617,Region III,27,26,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-2618,Region III,29,6,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-2619,BARMM,42,4,Master of Arts in Ed,Biology,Biology,Level 1,Low
2026-STAR-2620,Region III,30,16,Master of Arts in Ed,Chemistry,Mathematics,Level 1,High
2026-STAR-2621,Region III,49,32,BS Science,General Science,General Science,Level 3,Low
2026-STAR-2622,Region VIII,39,11,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-2623,Region IV-A,37,14,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-2624,NCR,37,17,BS Science,General Science,General Science,Level 2,Low
2026-STAR-2625,NCR,29,9,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-2626,NCR,38,28,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-2627,Region III,31,20,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-2628,Region VII,49,10,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-2629,NCR,55,8,BS Science,Physics,Physics,Level 2,Low
2026-STAR-2630,NCR,49,12,BS Science,Biology,Biology,Level 2,Low
2026-STAR-2631,Region III,52,17,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-2632,Region III,43,11,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-2633,Region III,39,12,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2634,Region VIII,24,1,Master of Arts in Ed,Biology,General Science,Level 1,High
2026-STAR-2635,Region VIII,44,1,BS Science,General Science,Biology,Level 1,High
2026-STAR-2636,NCR,32,24,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-2637,BARMM,32,7,PhD STEM,Physics,Biology,Level 1,High
2026-STAR-2638,NCR,51,28,BS Science,Physics,Physics,Level 3,Low
2026-STAR-2639,Region I,46,32,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2640,Region I,48,31,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-2641,BARMM,23,1,PhD STEM,Chemistry,Physics,Level 1,High
2026-STAR-2642,Region IV-A,35,21,BS Science,Mathematics,General Science,Level 1,High
2026-STAR-2643,Region III,46,28,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-2644,BARMM,28,1,Bachelor of Secondary Education,Chemistry,Chemistry,Level 1,Low
2026-STAR-2645,Region VII,38,7,Bachelor of Secondary Education,Biology,Chemistry,Level 1,High
2026-STAR-2646,Region I,56,17,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2647,Region III,43,34,Bachelor of Secondary Education,General Science,Chemistry,Level 1,High
2026-STAR-2648,BARMM,22,10,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-2649,Region III,30,27,Bachelor of Secondary Education,Physics,Biology,Level 1,High
2026-STAR-2650,Region VIII,36,7,Bachelor of Secondary Education,Physics,Chemistry,Level 1,High
2026-STAR-2651,BARMM,25,1,Bachelor of Secondary Education,General Science,General Science,Level 1,Low
2026-STAR-2652,Region I,52,28,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-2653,Region IV-A,34,11,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-2654,Region I,28,18,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-2655,NCR,48,31,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2656,Region III,49,10,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-2657,Region IV-A,32,16,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-2658,NCR,29,9,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-2659,BARMM,25,3,PhD STEM,General Science,Chemistry,Level 1,High
2026-STAR-2660,Region IV-A,57,20,Master of Arts in Ed,General Science,Mathematics,Level 1,High
2026-STAR-2661,Region IV-A,50,17,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2662,Region III,40,19,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-2663,Region III,27,18,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2664,Region VIII,44,7,PhD STEM,General Science,Mathematics,Level 1,High
2026-STAR-2665,Region I,54,20,Bachelor of Secondary Education,Chemistry,General Science,Level 1,High
2026-STAR-2666,Region VIII,34,2,Master of Arts in Ed,Biology,Physics,Level 1,High
2026-STAR-2667,NCR,34,5,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-2668,Region III,59,34,Master of Arts in Ed,Mathematics,Chemistry,Level 1,High
2026-STAR-2669,Region III,54,17,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-2670,Region III,28,17,BS Science,Biology,Biology,Level 2,Low
2026-STAR-2671,Region VII,39,8,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-2672,Region III,27,28,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-2673,NCR,28,6,BS Science,Mathematics,Chemistry,Level 1,High
2026-STAR-2674,Region VII,50,13,Master of Arts in Ed,General Science,Mathematics,Level 1,High
2026-STAR-2675,Region IV-A,49,31,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-2676,NCR,52,20,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-2677,Region IV-A,50,20,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-2678,Region IV-A,40,21,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-2679,NCR,44,34,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-2680,Region VII,39,24,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-2681,Region III,46,31,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-2682,NCR,52,29,BS Science,Physics,Physics,Level 2,Low
2026-STAR-2683,Region I,26,12,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-2684,Region VIII,24,9,PhD STEM,Physics,Mathematics,Level 1,High
2026-STAR-2685,Region VIII,37,9,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-2686,Region IV-A,56,31,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-2687,BARMM,43,5,Master of Arts in Ed,Mathematics,Chemistry,Level 1,High
2026-STAR-2688,Region IV-A,49,25,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-2689,Region IV-A,59,7,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-2690,Region I,33,17,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-2691,Region VIII,29,7,BS Science,Biology,General Science,Level 1,High
2026-STAR-2692,Region VIII,27,9,PhD STEM,Physics,Chemistry,Level 1,High
2026-STAR-2693,Region VII,36,32,Master of Arts in Ed,Physics,Biology,Level 1,High
2026-STAR-2694,Region VIII,23,5,Master of Arts in Ed,General Science,Biology,Level 1,High
2026-STAR-2695,Region VIII,41,4,Bachelor of Secondary Education,Physics,Mathematics,Level 1,High
2026-STAR-2696,Region VII,41,12,BS Science,Mathematics,Chemistry,Level 1,High
2026-STAR-2697,Region I,27,30,BS Science,Biology,Biology,Level 3,Low
2026-STAR-2698,Region I,31,33,BS Science,Biology,Biology,Level 2,Low
2026-STAR-2699,Region IV-A,39,31,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-2700,Region III,32,30,Bachelor of Secondary Education,General Science,Mathematics,Level 1,High
2026-STAR-2701,Region VII,30,19,BS Science,Biology,General Science,Level 1,High
2026-STAR-2702,Region I,49,24,Bachelor of Secondary Education,Chemistry,Mathematics,Level 1,High
2026-STAR-2703,BARMM,33,11,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-2704,Region I,47,32,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-2705,Region VIII,44,5,Master of Arts in Ed,Chemistry,Physics,Level 1,High
2026-STAR-2706,Region VII,46,21,Master of Arts in Ed,Physics,Chemistry,Level 1,High
2026-STAR-2707,BARMM,27,11,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-2708,Region IV-A,51,13,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-2709,BARMM,36,10,BS Science,General Science,General Science,Level 2,Low
2026-STAR-2710,NCR,47,21,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2711,Region VII,51,26,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-2712,Region I,49,21,PhD STEM,General Science,Physics,Level 1,High
2026-STAR-2713,BARMM,22,8,PhD STEM,Biology,Chemistry,Level 1,High
2026-STAR-2714,Region I,39,11,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-2715,Region VII,54,9,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2716,Region III,25,30,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-2717,Region III,39,9,Bachelor of Secondary Education,Chemistry,General Science,Level 1,High
2026-STAR-2718,Region IV-A,36,25,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-2719,Region VIII,41,6,PhD STEM,Mathematics,Physics,Level 1,High
2026-STAR-2720,Region VIII,44,2,BS Science,Chemistry,Biology,Level 1,High
2026-STAR-2721,Region VII,33,15,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-2722,Region VII,30,32,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-2723,BARMM,29,2,PhD STEM,Biology,Biology,Level 1,Low
2026-STAR-2724,Region VII,43,29,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-2725,Region VIII,42,8,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-2726,BARMM,30,2,PhD STEM,Chemistry,Chemistry,Level 1,Low
2026-STAR-2727,Region III,36,26,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2728,Region VII,57,29,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-2729,Region I,39,21,BS Science,Chemistry,Physics,Level 1,High
2026-STAR-2730,Region VIII,23,11,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-2731,Region VII,28,20,Master of Arts in Ed,Physics,Mathematics,Level 1,High
2026-STAR-2732,Region I,31,5,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-2733,Region I,30,33,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-2734,Region VII,30,30,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-2735,Region VII,59,16,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-2736,Region IV-A,58,8,BS Science,Biology,Biology,Level 2,Low
2026-STAR-2737,BARMM,42,9,BS Science,Physics,Chemistry,Level 1,High
2026-STAR-2738,Region VII,51,24,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2739,Region I,28,17,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-2740,BARMM,44,2,PhD STEM,Mathematics,Chemistry,Level 1,High
2026-STAR-2741,BARMM,34,2,Master of Arts in Ed,Mathematics,General Science,Level 1,High
2026-STAR-2742,Region IV-A,40,31,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-2743,Region III,30,29,BS Science,Biology,General Science,Level 1,High
2026-STAR-2744,Region III,29,14,BS Science,General Science,Mathematics,Level 1,High
2026-STAR-2745,Region VII,25,25,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-2746,Region III,53,28,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2747,NCR,30,22,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-2748,Region I,52,7,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-2749,NCR,36,23,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-2750,Region VII,35,31,BS Science,Biology,Biology,Level 3,Low
2026-STAR-2751,Region I,32,28,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-2752,Region VIII,33,11,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2753,Region III,26,12,Master of Arts in Ed,Mathematics,Chemistry,Level 1,High
2026-STAR-2754,Region IV-A,46,14,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-2755,Region III,32,17,Bachelor of Secondary Education,General Science,Physics,Level 1,High
2026-STAR-2756,Region I,41,18,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-2757,Region IV-A,28,7,BS Science,Physics,Physics,Level 2,Low
2026-STAR-2758,Region VIII,42,1,PhD STEM,General Science,General Science,Level 1,Low
2026-STAR-2759,Region III,50,8,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-2760,Region VIII,36,7,Bachelor of Secondary Education,General Science,Mathematics,Level 1,High
2026-STAR-2761,Region VIII,44,1,Master of Arts in Ed,Physics,Mathematics,Level 1,High
2026-STAR-2762,Region VII,42,24,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-2763,Region VII,31,31,PhD STEM,Chemistry,General Science,Level 1,High
2026-STAR-2764,Region VII,55,14,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-2765,Region VII,36,25,PhD STEM,Mathematics,Biology,Level 1,High
2026-STAR-2766,Region I,59,29,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-2767,Region IV-A,25,25,BS Science,Biology,Biology,Level 2,Low
2026-STAR-2768,Region III,27,28,BS Science,Physics,General Science,Level 1,High
2026-STAR-2769,Region VIII,30,2,Bachelor of Secondary Education,Chemistry,Chemistry,Level 1,Low
2026-STAR-2770,NCR,54,5,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-2771,NCR,56,14,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2772,BARMM,22,5,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-2773,Region VII,41,7,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-2774,Region VII,32,26,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-2775,BARMM,28,2,Master of Arts in Ed,Chemistry,Physics,Level 1,High
2026-STAR-2776,NCR,39,33,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-2777,NCR,31,16,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-2778,BARMM,31,8,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-2779,Region VII,26,13,BS Science,Physics,Physics,Level 2,Low
2026-STAR-2780,Region I,32,16,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-2781,Region VII,26,9,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-2782,Region III,49,30,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-2783,BARMM,26,2,BS Science,Biology,Biology,Level 1,Low
2026-STAR-2784,Region VII,48,17,BS Science,Physics,General Science,Level 1,High
2026-STAR-2785,BARMM,35,1,PhD STEM,General Science,Biology,Level 1,High
2026-STAR-2786,Region III,30,12,PhD STEM,Mathematics,Biology,Level 1,High
2026-STAR-2787,Region I,31,25,BS Science,General Science,General Science,Level 3,Low
2026-STAR-2788,BARMM,32,10,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-2789,NCR,53,12,BS Science,Physics,Physics,Level 2,Low
2026-STAR-2790,Region VIII,38,6,PhD STEM,Mathematics,Biology,Level 1,High
2026-STAR-2791,BARMM,44,7,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-2792,Region I,54,9,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-2793,Region IV-A,30,19,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-2794,Region VIII,37,10,BS Science,General Science,Biology,Level 1,High
2026-STAR-2795,Region VIII,29,8,PhD STEM,Mathematics,Physics,Level 1,High
2026-STAR-2796,BARMM,41,5,Bachelor of Secondary Education,Physics,Biology,Level 1,High
2026-STAR-2797,Region I,38,20,PhD STEM,Mathematics,Physics,Level 1,High
2026-STAR-2798,Region III,44,5,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-2799,Region VII,50,23,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-2800,Region III,48,29,Master of Arts in Ed,Physics,Chemistry,Level 1,High
2026-STAR-2801,Region IV-A,58,18,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2802,Region VII,30,22,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-2803,BARMM,25,10,PhD STEM,Biology,Physics,Level 1,High
2026-STAR-2804,BARMM,41,2,Bachelor of Secondary Education,Mathematics,Physics,Level 1,High
2026-STAR-2805,Region VII,26,20,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-2806,Region III,25,9,Bachelor of Secondary Education,Chemistry,Biology,Level 1,High
2026-STAR-2807,Region I,45,11,BS Science,General Science,General Science,Level 3,Low
2026-STAR-2808,BARMM,34,3,Master of Arts in Ed,Mathematics,General Science,Level 1,High
2026-STAR-2809,Region III,46,24,Bachelor of Secondary Education,Biology,Physics,Level 1,High
2026-STAR-2810,Region VIII,26,6,PhD STEM,Chemistry,Mathematics,Level 1,High
2026-STAR-2811,Region VII,36,20,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-2812,BARMM,38,5,PhD STEM,Chemistry,Mathematics,Level 1,High
2026-STAR-2813,Region III,48,33,BS Science,Physics,Chemistry,Level 1,High
2026-STAR-2814,Region III,57,13,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-2815,BARMM,31,4,BS Science,Mathematics,Mathematics,Level 1,Low
2026-STAR-2816,Region VII,57,32,BS Science,Physics,Physics,Level 3,Low
2026-STAR-2817,Region I,52,21,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-2818,BARMM,31,1,BS Science,Biology,Chemistry,Level 1,High
2026-STAR-2819,Region VII,50,22,BS Science,Physics,Physics,Level 3,Low
2026-STAR-2820,Region IV-A,37,32,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-2821,Region VII,49,6,BS Science,General Science,Biology,Level 1,High
2026-STAR-2822,Region VIII,42,4,Master of Arts in Ed,Biology,General Science,Level 1,High
2026-STAR-2823,Region I,42,18,Master of Arts in Ed,Mathematics,Biology,Level 1,High
2026-STAR-2824,Region IV-A,45,21,Master of Arts in Ed,Mathematics,General Science,Level 1,High
2026-STAR-2825,Region I,42,28,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-2826,Region IV-A,36,17,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-2827,Region III,36,25,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-2828,NCR,40,33,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-2829,BARMM,34,6,Bachelor of Secondary Education,Biology,General Science,Level 1,High
2026-STAR-2830,Region IV-A,45,6,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-2831,Region VIII,22,9,BS Science,Mathematics,General Science,Level 1,High
2026-STAR-2832,Region VII,32,16,Bachelor of Secondary Education,General Science,Chemistry,Level 1,High
2026-STAR-2833,Region III,46,21,PhD STEM,Biology,General Science,Level 1,High
2026-STAR-2834,NCR,50,9,BS Science,Biology,Biology,Level 3,Low
2026-STAR-2835,Region III,42,33,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-2836,Region I,40,33,BS Science,Physics,Mathematics,Level 1,High
2026-STAR-2837,NCR,26,21,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-2838,Region III,46,19,BS Science,Physics,Physics,Level 3,Low
2026-STAR-2839,Region I,49,20,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-2840,Region I,45,16,PhD STEM,Mathematics,Chemistry,Level 1,High
2026-STAR-2841,Region I,35,5,BS Science,Biology,Biology,Level 3,Low
2026-STAR-2842,Region III,32,8,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-2843,Region IV-A,35,11,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-2844,Region III,48,32,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-2845,BARMM,23,1,PhD STEM,Mathematics,Physics,Level 1,High
2026-STAR-2846,Region VIII,41,5,BS Science,General Science,Mathematics,Level 1,High
2026-STAR-2847,BARMM,23,8,Bachelor of Secondary Education,Biology,Chemistry,Level 1,High
2026-STAR-2848,Region III,36,9,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-2849,Region VIII,27,8,Bachelor of Secondary Education,Biology,General Science,Level 1,High
2026-STAR-2850,NCR,50,14,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-2851,NCR,52,31,BS Science,General Science,Chemistry,Level 1,High
2026-STAR-2852,Region I,56,21,BS Science,General Science,General Science,Level 3,Low
2026-STAR-2853,NCR,42,23,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-2854,NCR,26,12,Master of Arts in Ed,Chemistry,Biology,Level 1,High
2026-STAR-2855,BARMM,23,11,BS Science,Physics,Physics,Level 2,Low
2026-STAR-2856,Region I,51,8,BS Science,General Science,General Science,Level 2,Low
2026-STAR-2857,Region VII,29,5,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-2858,Region IV-A,57,26,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2859,Region VII,47,34,Bachelor of Secondary Education,Biology,Physics,Level 1,High
2026-STAR-2860,NCR,47,10,BS Science,General Science,General Science,Level 2,Low
2026-STAR-2861,NCR,48,25,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-2862,BARMM,41,2,PhD STEM,General Science,General Science,Level 1,Low
2026-STAR-2863,BARMM,28,1,BS Science,Biology,Biology,Level 1,Low
2026-STAR-2864,Region VII,42,12,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-2865,Region IV-A,26,15,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-2866,Region I,54,32,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-2867,Region VIII,22,8,BS Science,Physics,Physics,Level 3,Low
2026-STAR-2868,Region I,35,33,Bachelor of Secondary Education,General Science,Mathematics,Level 1,High
2026-STAR-2869,Region VII,26,28,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-2870,Region I,55,12,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2871,BARMM,30,7,Master of Arts in Ed,Mathematics,Chemistry,Level 1,High
2026-STAR-2872,NCR,40,8,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-2873,NCR,28,23,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-2874,Region III,38,6,BS Science,Biology,Biology,Level 3,Low
2026-STAR-2875,Region VII,34,30,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-2876,Region IV-A,46,20,Bachelor of Secondary Education,Physics,Biology,Level 1,High
2026-STAR-2877,Region I,41,27,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-2878,Region IV-A,43,24,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-2879,Region IV-A,37,31,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-2880,Region III,35,8,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-2881,Region VII,58,22,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-2882,Region III,32,19,BS Science,Physics,Chemistry,Level 1,High
2026-STAR-2883,Region VII,30,7,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-2884,Region IV-A,36,12,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2885,Region IV-A,39,6,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-2886,NCR,36,7,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2887,Region I,46,9,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-2888,Region III,55,19,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-2889,Region III,44,18,BS Science,General Science,General Science,Level 2,Low
2026-STAR-2890,Region I,43,20,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-2891,BARMM,36,8,PhD STEM,Mathematics,Biology,Level 1,High
2026-STAR-2892,BARMM,40,7,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-2893,Region III,45,7,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-2894,Region I,47,5,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-2895,Region III,32,24,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-2896,Region III,56,17,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-2897,Region IV-A,33,22,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-2898,Region VIII,38,3,Master of Arts in Ed,Chemistry,Chemistry,Level 1,Low
2026-STAR-2899,Region IV-A,35,18,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-2900,Region VII,54,10,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-2901,Region VII,46,13,Master of Arts in Ed,Chemistry,Mathematics,Level 1,High
2026-STAR-2902,BARMM,36,11,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-2903,Region III,38,14,BS Science,General Science,General Science,Level 3,Low
2026-STAR-2904,Region VIII,41,7,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-2905,Region VII,38,31,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-2906,BARMM,24,10,Master of Arts in Ed,General Science,Biology,Level 1,High
2026-STAR-2907,Region I,35,6,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-2908,Region III,41,27,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-2909,Region IV-A,26,32,PhD STEM,Mathematics,Chemistry,Level 1,High
2026-STAR-2910,Region I,59,23,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-2911,NCR,55,10,PhD STEM,General Science,General Science,Level 2,Low
