Teacher_ID,Region,Age,Years_Experience,Educational_Attainment,Major_Specialization,Subject_Taught,Certification_Level,Fragility_Indicator
2026-STAR-2864,Region VIII,24,8,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-2865,Region VII,55,15,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-2866,Region VII,56,9,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-2867,Region III,43,18,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-2868,BARMM,44,11,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-2869,Region I,56,21,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-2870,Region VIII,37,10,Master of Arts in Ed,Chemistry,Biology,Level 1,High
2026-STAR-2871,Region VIII,37,6,PhD STEM,Chemistry,Mathematics,Level 1,High
2026-STAR-2872,BARMM,38,11,PhD STEM,Chemistry,Physics,Level 1,High
2026-STAR-2873,BARMM,34,8,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-2874,BARMM,26,7,Master of Arts in Ed,Mathematics,Chemistry,Level 1,High
2026-STAR-2875,Region I,44,27,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-2876,BARMM,34,10,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-2877,NCR,37,5,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-2878,Region VIII,33,3,BS Science,Physics,Mathematics,Level 1,High
2026-STAR-2879,Region III,50,34,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-2880,Region III,51,19,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-2881,Region VIII,43,9,Master of Arts in Ed,Physics,Biology,Level 1,High
2026-STAR-2882,Region VIII,37,4,Master of Arts in Ed,Chemistry,General Science,Level 1,High
2026-STAR-2883,Region VII,25,27,BS Science,General Science,General Science,Level 2,Low
2026-STAR-2884,BARMM,43,1,Master of Arts in Ed,Mathematics,Chemistry,Level 1,High
2026-STAR-2885,Region IV-A,46,6,Bachelor of Secondary Education,Physics,Chemistry,Level 1,High
2026-STAR-2886,Region VII,46,12,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-2887,Region IV-A,53,31,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-2888,NCR,45,13,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-2889,BARMM,26,8,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-2890,BARMM,24,10,PhD STEM,Chemistry,Physics,Level 1,High
2026-STAR-2891,BARMM,36,11,PhD STEM,Biology,Chemistry,Level 1,High
2026-STAR-2892,Region I,34,32,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-2893,BARMM,42,11,BS Science,Chemistry,General Science,Level 1,High
2026-STAR-2894,Region I,45,8,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-2895,Region VII,46,30,Master of Arts in Ed,Chemistry,Physics,Level 1,High
2026-STAR-2896,Region VII,55,29,BS Science,Biology,Biology,Level 2,Low
2026-STAR-2897,Region I,29,9,BS Science,Biology,Biology,Level 2,Low
2026-STAR-2898,BARMM,38,8,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-2899,Region VII,27,18,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-2900,Region VII,51,24,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-2901,Region I,30,14,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-2902,Region IV-A,34,18,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-2903,NCR,27,26,BS Science,Physics,Physics,Level 3,Low
2026-STAR-2904,Region I,29,17,BS Science,Biology,Biology,Level 2,Low
2026-STAR-2905,Region III,35,28,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-2906,Region VII,53,28,BS Science,General Science,General Science,Level 3,Low
2026-STAR-2907,NCR,34,23,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2908,NCR,40,33,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-2909,Region IV-A,29,29,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-2910,Region IV-A,58,16,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-2911,Region I,28,32,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-2912,Region IV-A,37,12,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-2913,Region III,57,23,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-2914,NCR,54,17,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-2915,Region I,30,28,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-2916,NCR,27,20,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-2917,Region IV-A,37,21,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-2918,Region VII,54,7,BS Science,Physics,Physics,Level 3,Low
2026-STAR-2919,Region IV-A,41,19,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2920,Region IV-A,50,20,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-2921,Region I,49,5,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-2922,Region I,58,15,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-2923,BARMM,39,6,Bachelor of Secondary Education,Physics,General Science,Level 1,High
2026-STAR-2924,BARMM,43,3,BS Science,General Science,General Science,Level 1,Low
2026-STAR-2925,Region IV-A,56,15,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-2926,Region III,33,25,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-2927,Region VIII,40,9,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-2928,Region III,43,28,BS Science,Physics,Physics,Level 3,Low
2026-STAR-2929,NCR,32,33,PhD STEM,Chemistry,Mathematics,Level 1,High
2026-STAR-2930,Region III,40,21,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-2931,Region I,36,19,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-2932,Region VII,31,10,PhD STEM,General Science,Physics,Level 1,High
2026-STAR-2933,NCR,52,15,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2934,Region VIII,35,2,PhD STEM,Chemistry,Chemistry,Level 1,Low
2026-STAR-2935,Region VIII,28,11,BS Science,General Science,General Science,Level 3,Low
2026-STAR-2936,Region I,52,24,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-2937,Region VII,32,5,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-2938,NCR,47,13,BS Science,Biology,Biology,Level 2,Low
2026-STAR-2939,BARMM,33,2,Bachelor of Secondary Education,Physics,Biology,Level 1,High
2026-STAR-2940,BARMM,23,3,BS Science,Chemistry,Mathematics,Level 1,High
2026-STAR-2941,Region III,44,33,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-2942,Region I,44,22,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2943,Region IV-A,40,28,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-2944,Region III,44,25,Master of Arts in Ed,Chemistry,General Science,Level 1,High
2026-STAR-2945,BARMM,22,4,BS Science,Chemistry,Chemistry,Level 1,Low
2026-STAR-2946,Region III,34,11,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-2947,NCR,56,15,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-2948,NCR,49,29,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-2949,Region IV-A,27,22,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-2950,NCR,29,14,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-2951,Region I,55,31,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2952,Region IV-A,50,20,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-2953,Region VIII,42,1,PhD STEM,Mathematics,General Science,Level 1,High
2026-STAR-2954,Region I,37,25,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-2955,Region IV-A,39,26,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2956,Region IV-A,39,11,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-2957,BARMM,24,4,PhD STEM,Chemistry,General Science,Level 1,High
2026-STAR-2958,Region VII,52,10,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-2959,BARMM,38,4,PhD STEM,General Science,General Science,Level 1,Low
2026-STAR-2960,BARMM,35,7,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-2961,NCR,51,8,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-2962,Region VII,26,8,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-2963,NCR,36,28,BS Science,General Science,General Science,Level 2,Low
2026-STAR-2964,Region IV-A,57,28,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-2965,Region VIII,42,1,BS Science,Mathematics,Mathematics,Level 1,Low
2026-STAR-2966,Region VII,51,6,PhD STEM,Mathematics,Biology,Level 1,High
2026-STAR-2967,NCR,28,8,Bachelor of Secondary Education,Chemistry,Mathematics,Level 1,High
2026-STAR-2968,BARMM,40,6,Master of Arts in Ed,General Science,Chemistry,Level 1,High
2026-STAR-2969,Region IV-A,28,26,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-2970,Region VIII,38,9,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-2971,NCR,38,31,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-2972,NCR,56,15,PhD STEM,Physics,Biology,Level 1,High
2026-STAR-2973,Region III,51,13,BS Science,Biology,Biology,Level 3,Low
2026-STAR-2974,Region I,59,9,BS Science,Biology,Biology,Level 3,Low
2026-STAR-2975,Region I,33,17,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-2976,NCR,42,11,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-2977,Region IV-A,32,34,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-2978,Region VIII,22,2,PhD STEM,Chemistry,Mathematics,Level 1,High
2026-STAR-2979,Region VIII,37,4,Bachelor of Secondary Education,Biology,Physics,Level 1,High
2026-STAR-2980,Region VII,45,21,BS Science,Physics,Physics,Level 3,Low
2026-STAR-2981,Region I,30,14,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2982,NCR,43,33,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-2983,Region III,42,19,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-2984,Region I,34,34,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-2985,Region VII,27,8,BS Science,Physics,Physics,Level 2,Low
2026-STAR-2986,Region IV-A,49,14,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-2987,Region III,30,33,Master of Arts in Ed,Biology,Mathematics,Level 1,High
2026-STAR-2988,BARMM,23,8,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2989,Region III,44,18,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-2990,BARMM,38,3,Bachelor of Secondary Education,Physics,Biology,Level 1,High
2026-STAR-2991,Region IV-A,46,31,PhD STEM,Mathematics,General Science,Level 1,High
2026-STAR-2992,BARMM,35,6,BS Science,Chemistry,Mathematics,Level 1,High
2026-STAR-2993,Region III,32,10,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-2994,Region IV-A,53,9,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-2995,Region VIII,43,2,PhD STEM,Biology,Biology,Level 1,Low
2026-STAR-2996,Region I,25,32,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-2997,Region III,57,15,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-2998,Region I,27,32,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-2999,Region III,43,8,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-3000,Region VII,44,30,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-3001,Region I,56,9,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-3002,BARMM,37,9,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-3003,BARMM,40,11,BS Science,General Science,Chemistry,Level 1,High
2026-STAR-3004,BARMM,33,11,PhD STEM,Chemistry,Mathematics,Level 1,High
2026-STAR-3005,Region VIII,38,11,PhD STEM,Chemistry,General Science,Level 1,High
2026-STAR-3006,Region VII,46,23,Bachelor of Secondary Education,Biology,Chemistry,Level 1,High
2026-STAR-3007,BARMM,41,7,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-3008,Region VIII,34,10,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-3009,NCR,36,23,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-3010,Region I,33,9,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-3011,Region I,29,29,Bachelor of Secondary Education,Chemistry,Mathematics,Level 1,High
2026-STAR-3012,Region III,40,21,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-3013,BARMM,24,8,BS Science,General Science,Chemistry,Level 1,High
2026-STAR-3014,Region III,28,5,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-3015,Region IV-A,41,24,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-3016,Region III,39,33,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-3017,Region III,38,16,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-3018,Region IV-A,49,26,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-3019,Region VIII,32,2,BS Science,Biology,Chemistry,Level 1,High
2026-STAR-3020,Region I,45,16,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-3021,Region IV-A,35,25,PhD STEM,Mathematics,Physics,Level 1,High
2026-STAR-3022,Region VII,34,22,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-3023,BARMM,25,10,PhD STEM,Biology,Chemistry,Level 1,High
2026-STAR-3024,Region VII,35,14,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-3025,Region VII,46,28,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-3026,NCR,59,34,Master of Arts in Ed,Physics,General Science,Level 1,High
2026-STAR-3027,BARMM,34,6,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-3028,Region VIII,44,7,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-3029,Region III,47,23,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-3030,NCR,47,24,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-3031,Region I,26,13,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-3032,Region I,40,5,BS Science,Mathematics,Biology,Level 1,High
2026-STAR-3033,Region VIII,44,4,Master of Arts in Ed,Physics,Physics,Level 1,Low
2026-STAR-3034,NCR,56,28,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-3035,Region III,49,8,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-3036,Region I,44,23,Bachelor of Secondary Education,Chemistry,Mathematics,Level 1,High
2026-STAR-3037,Region VIII,37,5,Bachelor of Secondary Education,Physics,Chemistry,Level 1,High
2026-STAR-3038,NCR,28,15,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-3039,Region III,33,30,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-3040,Region I,58,31,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-3041,Region III,41,5,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-3042,Region III,32,18,BS Science,Biology,Biology,Level 3,Low
2026-STAR-3043,Region III,46,28,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-3044,Region VII,50,22,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-3045,NCR,44,16,BS Science,Physics,Physics,Level 3,Low
2026-STAR-3046,NCR,45,28,BS Science,General Science,General Science,Level 3,Low
2026-STAR-3047,Region IV-A,32,25,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-3048,Region I,30,28,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-3049,Region VIII,26,7,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-3050,Region VIII,27,3,PhD STEM,Chemistry,Chemistry,Level 1,Low
2026-STAR-3051,Region VIII,44,2,Master of Arts in Ed,Mathematics,Physics,Level 1,High
2026-STAR-3052,BARMM,32,6,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-3053,BARMM,41,4,Bachelor of Secondary Education,Mathematics,Chemistry,Level 1,High
2026-STAR-3054,BARMM,32,9,Bachelor of Secondary Education,General Science,Biology,Level 1,High
2026-STAR-3055,BARMM,22,7,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-3056,Region I,53,31,BS Science,General Science,General Science,Level 2,Low
2026-STAR-3057,Region IV-A,25,12,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-3058,Region VII,37,13,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-3059,Region IV-A,48,28,Master of Arts in Ed,Biology,General Science,Level 1,High
2026-STAR-3060,BARMM,34,5,BS Science,Biology,Physics,Level 1,High
2026-STAR-3061,Region VII,29,9,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-3062,Region IV-A,28,11,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-3063,Region VIII,27,3,Master of Arts in Ed,General Science,Physics,Level 1,High
2026-STAR-3064,Region VII,38,12,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-3065,Region VIII,36,7,Master of Arts in Ed,Biology,Physics,Level 1,High
2026-STAR-3066,Region VII,34,24,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-3067,Region VIII,36,5,Master of Arts in Ed,General Science,Mathematics,Level 1,High
2026-STAR-3068,Region IV-A,56,24,Bachelor of Secondary Education,Biology,General Science,Level 1,High
2026-STAR-3069,Region VIII,39,3,PhD STEM,Mathematics,Chemistry,Level 1,High
2026-STAR-3070,Region VII,31,14,Master of Arts in Ed,Chemistry,Mathematics,Level 1,High
2026-STAR-3071,Region VII,26,7,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-3072,Region VIII,42,6,Master of Arts in Ed,Mathematics,Physics,Level 1,High
2026-STAR-3073,Region VII,53,11,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-3074,Region III,47,31,PhD STEM,Physics,Mathematics,Level 1,High
2026-STAR-3075,NCR,25,32,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-3076,Region IV-A,29,18,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-3077,Region III,30,17,BS Science,Biology,General Science,Level 1,High
2026-STAR-3078,Region VII,33,23,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-3079,Region IV-A,47,34,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-3080,BARMM,31,8,BS Science,Physics,Mathematics,Level 1,High
2026-STAR-3081,Region VIII,33,5,Bachelor of Secondary Education,Physics,Biology,Level 1,High
2026-STAR-3082,Region IV-A,39,10,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-3083,Region I,44,22,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-3084,Region I,34,11,Bachelor of Secondary Education,Physics,Chemistry,Level 1,High
2026-STAR-3085,Region IV-A,51,31,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-3086,Region VII,55,21,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-3087,Region I,32,28,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-3088,Region IV-A,56,33,Master of Arts in Ed,Physics,General Science,Level 1,High
2026-STAR-3089,NCR,31,18,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-3090,Region I,44,12,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-3091,Region I,29,7,Master of Arts in Ed,Mathematics,Biology,Level 1,High
2026-STAR-3092,Region VIII,27,6,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-3093,Region IV-A,29,25,BS Science,Biology,Biology,Level 2,Low
2026-STAR-3094,Region I,56,30,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-3095,Region VIII,24,8,Master of Arts in Ed,Chemistry,General Science,Level 1,High
2026-STAR-3096,Region III,43,17,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-3097,Region VII,29,10,BS Science,Physics,Physics,Level 2,Low
2026-STAR-3098,Region I,28,6,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-3099,Region III,34,20,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-3100,BARMM,43,11,PhD STEM,Physics,Chemistry,Level 1,High
2026-STAR-3101,Region IV-A,51,16,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-3102,Region I,28,14,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-3103,Region VIII,26,8,BS Science,Biology,Chemistry,Level 1,High
2026-STAR-3104,NCR,40,26,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-3105,Region VII,28,21,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-3106,Region III,48,24,BS Science,Mathematics,Physics,Level 1,High
2026-STAR-3107,Region VIII,44,11,Bachelor of Secondary Education,Physics,Mathematics,Level 1,High
2026-STAR-3108,NCR,33,31,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-3109,Region VIII,29,2,PhD STEM,Chemistry,Biology,Level 1,High
2026-STAR-3110,Region I,38,34,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-3111,Region VIII,32,4,BS Science,Mathematics,Mathematics,Level 1,Low
2026-STAR-3112,Region I,42,27,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-3113,Region I,28,28,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-3114,Region VIII,41,9,PhD STEM,General Science,Mathematics,Level 1,High
2026-STAR-3115,Region VII,43,30,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-3116,Region I,44,7,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-3117,Region VIII,35,8,BS Science,Biology,Biology,Level 3,Low
2026-STAR-3118,Region IV-A,31,16,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-3119,Region VIII,24,10,Bachelor of Secondary Education,Mathematics,Biology,Level 1,High
2026-STAR-3120,Region IV-A,29,22,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-3121,NCR,40,14,BS Science,Chemistry,Biology,Level 1,High
2026-STAR-3122,Region I,39,6,PhD STEM,Mathematics,Physics,Level 1,High
2026-STAR-3123,NCR,50,6,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-3124,Region I,34,12,Master of Arts in Ed,Chemistry,Physics,Level 1,High
2026-STAR-3125,Region IV-A,38,27,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-3126,Region IV-A,26,12,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-3127,Region III,52,22,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-3128,Region III,54,12,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-3129,Region IV-A,54,30,BS Science,Biology,Physics,Level 1,High
2026-STAR-3130,Region IV-A,46,33,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-3131,BARMM,40,5,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-3132,Region IV-A,29,9,BS Science,Biology,Physics,Level 1,High
2026-STAR-3133,Region III,40,16,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-3134,Region VII,58,13,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-3135,BARMM,29,11,BS Science,Physics,Physics,Level 2,Low
2026-STAR-3136,Region I,37,33,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-3137,BARMM,44,10,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-3138,BARMM,25,3,Bachelor of Secondary Education,General Science,General Science,Level 1,Low
2026-STAR-3139,Region VIII,27,11,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-3140,NCR,29,30,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-3141,Region IV-A,26,17,Bachelor of Secondary Education,Biology,Mathematics,Level 1,High
2026-STAR-3142,Region VIII,44,7,PhD STEM,Physics,Biology,Level 1,High
2026-STAR-3143,Region VIII,33,5,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-3144,Region VIII,42,5,BS Science,Mathematics,Biology,Level 1,High
2026-STAR-3145,NCR,25,30,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-3146,Region I,31,28,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-3147,Region VIII,23,4,PhD STEM,Chemistry,Biology,Level 1,High
2026-STAR-3148,BARMM,22,3,BS Science,Biology,General Science,Level 1,High
2026-STAR-3149,Region III,26,17,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-3150,Region IV-A,59,5,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-3151,Region I,32,30,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-3152,Region VII,55,12,BS Science,General Science,General Science,Level 3,Low
2026-STAR-3153,Region IV-A,50,30,BS Science,Biology,Biology,Level 3,Low
2026-STAR-3154,Region III,43,22,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-3155,Region III,52,5,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-3156,Region VII,45,19,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-3157,Region VII,34,6,BS Science,Physics,Physics,Level 2,Low
2026-STAR-3158,NCR,27,23,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-3159,Region VII,48,7,BS Science,Chemistry,Physics,Level 1,High
2026-STAR-3160,NCR,36,8,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-3161,BARMM,39,7,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-3162,Region III,41,25,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-3163,Region VII,34,30,Bachelor of Secondary Education,Biology,Mathematics,Level 1,High
2026-STAR-3164,Region I,45,10,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-3165,Region VIII,27,2,PhD STEM,Chemistry,Physics,Level 1,High
2026-STAR-3166,Region VIII,24,5,Master of Arts in Ed,Physics,Biology,Level 1,High
2026-STAR-3167,Region VIII,36,8,Master of Arts in Ed,Biology,General Science,Level 1,High
2026-STAR-3168,Region VII,42,28,PhD STEM,Mathematics,Biology,Level 1,High
2026-STAR-3169,Region VIII,36,2,Bachelor of Secondary Education,Mathematics,Mathematics,Level 1,Low
